epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
71,886.394,1.22402,0.72573,1.12299,0.90251,0.80184,0.9111,0.60588,1.21939,0.69829,1.15459,0.009307,0.009307,0.009307
72,897.469,1.21313,0.72039,1.11506,0.89239,0.82409,0.91918,0.60889,1.2068,0.67141,1.14185,0.0092971,0.0092971,0.0092971
73,908.83,1.19595,0.71873,1.10568,0.88107,0.83214,0.92127,0.61502,1.21092,0.67415,1.14469,0.0092872,0.0092872,0.0092872
74,920.08,1.19349,0.71138,1.10638,0.87604,0.84878,0.92509,0.61162,1.20825,0.66269,1.1563,0.0092773,0.0092773,0.0092773
75,931.196,1.20546,0.71183,1.10968,0.87913,0.8427,0.92494,0.6141,1.21062,0.65813,1.13931,0.0092674,0.0092674,0.0092674
76,942.877,1.21069,0.71603,1.11726,0.89661,0.82939,0.93233,0.61592,1.21124,0.65296,1.14553,0.0092575,0.0092575,0.0092575
77,953.86,1.21517,0.72055,1.11481,0.8823,0.8255,0.91725,0.59782,1.22976,0.70144,1.16775,0.0092476,0.0092476,0.0092476
78,964.92,1.19347,0.70625,1.10674,0.8918,0.82444,0.92428,0.61517,1.20414,0.65616,1.14418,0.0092377,0.0092377,0.0092377
79,976.048,1.2001,0.71058,1.121,0.89174,0.84955,0.92601,0.60965,1.22512,0.65175,1.14895,0.0092278,0.0092278,0.0092278
80,987.241,1.19386,0.70881,1.1062,0.86496,0.85482,0.92708,0.61225,1.2141,0.68056,1.16384,0.0092179,0.0092179,0.0092179
81,998.323,1.20706,0.70969,1.11202,0.88319,0.83999,0.92397,0.60966,1.20531,0.67104,1.14524,0.009208,0.009208,0.009208
82,1009.54,1.20237,0.70484,1.11401,0.89616,0.83223,0.92206,0.6103,1.22839,0.66757,1.14923,0.0091981,0.0091981,0.0091981
83,1020.69,1.20203,0.70765,1.10673,0.87801,0.84151,0.92403,0.60837,1.22598,0.65247,1.15885,0.0091882,0.0091882,0.0091882
84,1031.75,1.19633,0.69886,1.10316,0.90058,0.8383,0.92774,0.61972,1.21234,0.64162,1.13938,0.0091783,0.0091783,0.0091783
85,1042.85,1.19007,0.70328,1.10971,0.88262,0.842,0.92535,0.61147,1.21706,0.6596,1.14846,0.0091684,0.0091684,0.0091684
86,1053.95,1.18478,0.69558,1.10004,0.87891,0.8384,0.92246,0.60483,1.22651,0.66772,1.1615,0.0091585,0.0091585,0.0091585
87,1065.01,1.18494,0.69795,1.10344,0.89676,0.82939,0.92405,0.61277,1.22657,0.65983,1.15458,0.0091486,0.0091486,0.0091486
88,1076.04,1.18153,0.68828,1.10046,0.87541,0.85871,0.92901,0.61429,1.21404,0.65421,1.14687,0.0091387,0.0091387,0.0091387
89,1087.17,1.19116,0.69287,1.10592,0.87594,0.85129,0.92825,0.61201,1.22435,0.64484,1.15264,0.0091288,0.0091288,0.0091288
90,1098.23,1.18948,0.69368,1.10155,0.89175,0.84952,0.93185,0.61428,1.22963,0.63973,1.15347,0.0091189,0.0091189,0.0091189
91,1109.26,1.18683,0.69358,1.1068,0.89615,0.85046,0.93186,0.62167,1.19547,0.64207,1.13571,0.009109,0.009109,0.009109
92,1120.34,1.18814,0.68902,1.10298,0.8828,0.84988,0.92731,0.61655,1.2085,0.6489,1.14596,0.0090991,0.0090991,0.0090991
93,1131.53,1.18135,0.68441,1.09637,0.8587,0.86083,0.92481,0.60777,1.23057,0.666,1.15871,0.0090892,0.0090892,0.0090892
94,1142.52,1.18086,0.68579,1.10031,0.89793,0.83928,0.92541,0.61726,1.21347,0.65074,1.14619,0.0090793,0.0090793,0.0090793
95,1153.78,1.17506,0.68676,1.09534,0.89282,0.84151,0.92568,0.61099,1.21701,0.65287,1.14833,0.0090694,0.0090694,0.0090694
96,1164.82,1.18412,0.68776,1.09956,0.89614,0.82197,0.9215,0.60804,1.23197,0.64933,1.16412,0.0090595,0.0090595,0.0090595
97,1175.86,1.17152,0.67954,1.09148,0.87968,0.85129,0.92668,0.6187,1.21188,0.63805,1.14779,0.0090496,0.0090496,0.0090496
98,1186.85,1.18996,0.68948,1.10374,0.89415,0.84143,0.93052,0.61747,1.2101,0.63734,1.14639,0.0090397,0.0090397,0.0090397
99,1198.06,1.14643,0.6763,1.08482,0.88557,0.83681,0.92256,0.61074,1.22437,0.65412,1.16294,0.0090298,0.0090298,0.0090298
100,1209.14,1.1774,0.67672,1.09243,0.89965,0.83151,0.92691,0.61657,1.22277,0.63062,1.1531,0.0090199,0.0090199,0.0090199
101,1220.19,1.15705,0.67178,1.08709,0.87023,0.84882,0.92551,0.61582,1.22165,0.63639,1.15563,0.00901,0.00901,0.00901
102,1231.13,1.16252,0.66663,1.08552,0.86809,0.83504,0.91829,0.60177,1.24113,0.67519,1.17439,0.0090001,0.0090001,0.0090001
103,1242.38,1.17473,0.67799,1.09337,0.87877,0.84422,0.92324,0.59539,1.28093,0.65518,1.18929,0.0089902,0.0089902,0.0089902
104,1253.47,1.1773,0.68308,1.09988,0.88283,0.85482,0.93043,0.62162,1.20506,0.62709,1.14551,0.0089803,0.0089803,0.0089803
105,1264.59,1.17332,0.67303,1.09158,0.88083,0.85634,0.93216,0.61653,1.22863,0.62922,1.13967,0.0089704,0.0089704,0.0089704
106,1275.96,1.1852,0.67967,1.09664,0.89468,0.84387,0.92896,0.61705,1.21297,0.63624,1.14163,0.0089605,0.0089605,0.0089605
107,1286.99,1.16155,0.66993,1.08969,0.89621,0.85129,0.9325,0.62268,1.20938,0.63886,1.14032,0.0089506,0.0089506,0.0089506
108,1298.05,1.1755,0.67411,1.09712,0.89118,0.85919,0.93133,0.61711,1.22743,0.62832,1.15743,0.0089407,0.0089407,0.0089407
109,1309.13,1.17223,0.67106,1.09375,0.89647,0.84281,0.9283,0.61918,1.20726,0.63354,1.13422,0.0089308,0.0089308,0.0089308
110,1320.14,1.16708,0.66948,1.09681,0.884,0.84795,0.92401,0.61003,1.24186,0.64766,1.1527,0.0089209,0.0089209,0.0089209
111,1331.49,1.17987,0.67954,1.09672,0.88451,0.84458,0.92063,0.60566,1.23161,0.64779,1.16154,0.008911,0.008911,0.008911
112,1342.53,1.1706,0.67475,1.09566,0.90136,0.82953,0.92197,0.61361,1.213,0.64667,1.1542,0.0089011,0.0089011,0.0089011
113,1353.67,1.15708,0.66364,1.08313,0.88202,0.85827,0.93432,0.61966,1.20998,0.63244,1.14847,0.0088912,0.0088912,0.0088912
