epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
56,618.04,1.63434,1.21392,1.34176,0.77101,0.57446,0.66181,0.34311,1.74545,1.31719,1.49115,0.0094555,0.0094555,0.0094555
57,629.015,1.63545,1.2252,1.35167,0.72666,0.55599,0.63157,0.31254,1.87871,1.32475,1.56505,0.0094456,0.0094456,0.0094456
58,639.981,1.63444,1.2202,1.33705,0.72965,0.56376,0.6348,0.31237,1.8506,1.34904,1.54176,0.0094357,0.0094357,0.0094357
59,650.912,1.61179,1.20488,1.32899,0.79483,0.54599,0.66291,0.36639,1.65345,1.29668,1.44622,0.0094258,0.0094258,0.0094258
60,661.826,1.6356,1.2205,1.35569,0.72636,0.52985,0.59035,0.27624,2.09075,1.41415,1.73451,0.0094159,0.0094159,0.0094159
61,672.786,1.63343,1.19807,1.34069,0.65007,0.44225,0.46979,0.22016,2.34994,1.44732,2.05528,0.009406,0.009406,0.009406
62,683.765,1.62732,1.19715,1.34333,0.78476,0.58919,0.69604,0.36196,1.7021,1.2458,1.43467,0.0093961,0.0093961,0.0093961
63,694.72,1.63454,1.20804,1.33254,0.77856,0.57542,0.67569,0.35218,1.71481,1.24182,1.43992,0.0093862,0.0093862,0.0093862
64,705.694,1.6357,1.22148,1.34638,0.7924,0.60402,0.7076,0.38941,1.61211,1.24193,1.41356,0.0093763,0.0093763,0.0093763
65,716.738,1.62284,1.18728,1.33382,0.80533,0.59908,0.71973,0.39298,1.60558,1.18462,1.37926,0.0093664,0.0093664,0.0093664
66,727.703,1.62722,1.19906,1.33127,0.77722,0.60791,0.7028,0.36412,1.70987,1.20434,1.44956,0.0093565,0.0093565,0.0093565
67,738.675,1.61166,1.18226,1.32809,0.80395,0.61286,0.72262,0.39883,1.58411,1.1724,1.37511,0.0093466,0.0093466,0.0093466
68,749.621,1.62165,1.20057,1.33124,0.76885,0.5945,0.67737,0.34712,1.79119,1.23977,1.50502,0.0093367,0.0093367,0.0093367
69,760.455,1.60085,1.19294,1.33053,0.78026,0.60261,0.69712,0.36254,1.7119,1.22069,1.46897,0.0093268,0.0093268,0.0093268
70,771.588,1.61957,1.17317,1.32737,0.77423,0.59414,0.68437,0.34984,1.73935,1.19884,1.4834,0.0093169,0.0093169,0.0093169
71,782.498,1.6117,1.19153,1.33591,0.80474,0.62699,0.73313,0.40781,1.58846,1.14895,1.36458,0.009307,0.009307,0.009307
72,793.465,1.59954,1.16798,1.32328,0.79406,0.62628,0.72404,0.39394,1.61373,1.18183,1.37335,0.0092971,0.0092971,0.0092971
73,804.586,1.59441,1.17093,1.31321,0.74891,0.59131,0.67551,0.33716,1.80034,1.2284,1.50521,0.0092872,0.0092872,0.0092872
74,815.4,1.59585,1.16548,1.31645,0.73569,0.54115,0.61629,0.30161,2.02523,1.25148,1.71762,0.0092773,0.0092773,0.0092773
75,826.381,1.60531,1.16087,1.32219,0.7634,0.60406,0.69463,0.35616,1.74203,1.19938,1.46841,0.0092674,0.0092674,0.0092674
76,837.259,1.59481,1.17022,1.32563,0.79143,0.63129,0.73586,0.41343,1.5677,1.1288,1.35637,0.0092575,0.0092575,0.0092575
77,848.267,1.60141,1.18255,1.3223,0.72022,0.55069,0.61708,0.29797,1.91984,1.3385,1.62574,0.0092476,0.0092476,0.0092476
78,859.124,1.59941,1.17332,1.3217,0.7713,0.60332,0.70232,0.3626,1.73848,1.17577,1.46856,0.0092377,0.0092377,0.0092377
79,869.94,1.60053,1.17626,1.33422,0.7757,0.61957,0.72074,0.39221,1.60759,1.1712,1.3824,0.0092278,0.0092278,0.0092278
80,881.112,1.59401,1.19395,1.31988,0.70759,0.5197,0.57675,0.25561,2.12438,1.41384,1.81345,0.0092179,0.0092179,0.0092179
81,891.979,1.60221,1.16773,1.31961,0.73692,0.57188,0.63415,0.30344,2.00586,1.25766,1.67636,0.009208,0.009208,0.009208
