epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
69,781.747,1.20603,0.71337,1.11892,0.88146,0.8405,0.92463,0.61953,1.19054,0.66716,1.15172,0.0093268,0.0093268,0.0093268
70,792.838,1.21587,0.71903,1.11526,0.89519,0.8308,0.92684,0.59993,1.26967,0.70487,1.18549,0.0093169,0.0093169,0.0093169
71,804.014,1.21188,0.71495,1.11771,0.88881,0.83504,0.92181,0.61219,1.20117,0.67402,1.14547,0.009307,0.009307,0.009307
72,815.103,1.20289,0.70945,1.11392,0.8843,0.83504,0.92289,0.61125,1.2071,0.66477,1.13616,0.0092971,0.0092971,0.0092971
73,826.515,1.19326,0.70527,1.10334,0.87263,0.85623,0.92965,0.61561,1.2155,0.66054,1.15454,0.0092872,0.0092872,0.0092872
74,838.46,1.19128,0.70284,1.10717,0.87727,0.86096,0.92998,0.62048,1.19833,0.65409,1.14962,0.0092773,0.0092773,0.0092773
75,849.55,1.20595,0.70764,1.11652,0.88328,0.8474,0.92957,0.61616,1.20804,0.66072,1.16099,0.0092674,0.0092674,0.0092674
76,860.48,1.20356,0.70573,1.11521,0.88924,0.85365,0.94003,0.62525,1.19633,0.63899,1.14135,0.0092575,0.0092575,0.0092575
77,871.716,1.20828,0.70833,1.11246,0.87611,0.84952,0.92479,0.60747,1.22475,0.66726,1.16273,0.0092476,0.0092476,0.0092476
78,882.728,1.18889,0.70271,1.1061,0.88788,0.85592,0.93368,0.61822,1.20372,0.6471,1.14444,0.0092377,0.0092377,0.0092377
79,893.779,1.18937,0.70219,1.11626,0.88844,0.83433,0.92741,0.60844,1.2178,0.66157,1.15618,0.0092278,0.0092278,0.0092278
80,904.88,1.18373,0.6993,1.10068,0.89677,0.83773,0.92649,0.59713,1.2629,0.6942,1.18612,0.0092179,0.0092179,0.0092179
81,915.916,1.20624,0.7055,1.10831,0.88446,0.84361,0.92488,0.61807,1.18784,0.66444,1.13366,0.009208,0.009208,0.009208
82,927.918,1.19302,0.6991,1.10848,0.89409,0.852,0.93222,0.61708,1.21967,0.66235,1.15169,0.0091981,0.0091981,0.0091981
83,939.153,1.193,0.69708,1.1056,0.89113,0.83857,0.92612,0.60764,1.21738,0.67145,1.15341,0.0091882,0.0091882,0.0091882
84,950.304,1.19823,0.69292,1.10244,0.90416,0.84175,0.93375,0.62467,1.20227,0.63659,1.13189,0.0091783,0.0091783,0.0091783
85,961.405,1.18199,0.68554,1.10535,0.89206,0.8553,0.93578,0.61572,1.23117,0.6341,1.15536,0.0091684,0.0091684,0.0091684
86,972.441,1.17887,0.68408,1.09879,0.89726,0.84917,0.93449,0.61898,1.2126,0.63671,1.14709,0.0091585,0.0091585,0.0091585
87,983.867,1.17923,0.68516,1.09634,0.90249,0.8337,0.93145,0.6239,1.20528,0.63863,1.13336,0.0091486,0.0091486,0.0091486
88,995.444,1.17772,0.67639,1.09555,0.89598,0.84281,0.93172,0.6162,1.20841,0.63926,1.14805,0.0091387,0.0091387,0.0091387
89,1007.09,1.18323,0.68192,1.09984,0.89208,0.83803,0.93202,0.61856,1.20404,0.64396,1.14487,0.0091288,0.0091288,0.0091288
90,1018.14,1.18641,0.68318,1.09954,0.8918,0.852,0.93261,0.61985,1.20843,0.64707,1.13172,0.0091189,0.0091189,0.0091189
91,1029.22,1.18082,0.68234,1.10427,0.89662,0.84861,0.93471,0.62643,1.18337,0.63542,1.1276,0.009109,0.009109,0.009109
92,1040.62,1.18307,0.68681,1.10038,0.89516,0.82638,0.92832,0.62162,1.19633,0.64952,1.14139,0.0090991,0.0090991,0.0090991
93,1051.75,1.17881,0.6748,1.09607,0.88273,0.86365,0.93447,0.61572,1.21922,0.63232,1.14734,0.0090892,0.0090892,0.0090892
94,1062.89,1.16867,0.68048,1.09267,0.8984,0.84387,0.93065,0.62126,1.20483,0.64116,1.13888,0.0090793,0.0090793,0.0090793
95,1074.35,1.17107,0.68048,1.09336,0.89339,0.8584,0.93321,0.62186,1.2036,0.63682,1.14657,0.0090694,0.0090694,0.0090694
96,1086.61,1.17447,0.68193,1.09919,0.90671,0.8343,0.92957,0.6247,1.20215,0.63795,1.14223,0.0090595,0.0090595,0.0090595
97,1098.12,1.16724,0.67015,1.08912,0.89147,0.84139,0.92838,0.62456,1.2016,0.638,1.14834,0.0090496,0.0090496,0.0090496
98,1109.08,1.18554,0.6833,1.09758,0.89962,0.83893,0.93213,0.62582,1.18972,0.62984,1.13322,0.0090397,0.0090397,0.0090397
99,1120.18,1.1478,0.66611,1.08494,0.88762,0.85098,0.93454,0.62148,1.21694,0.62769,1.15331,0.0090298,0.0090298,0.0090298
100,1131.2,1.17476,0.66791,1.09132,0.90009,0.85376,0.93847,0.62426,1.21059,0.62831,1.14258,0.0090199,0.0090199,0.0090199
101,1142.3,1.15808,0.66372,1.08847,0.88571,0.85977,0.93667,0.61962,1.22026,0.61809,1.14357,0.00901,0.00901,0.00901
102,1153.31,1.15897,0.66098,1.08307,0.88372,0.85639,0.93629,0.62005,1.21207,0.6347,1.14228,0.0090001,0.0090001,0.0090001
103,1164.36,1.16868,0.66741,1.08962,0.89361,0.85747,0.93278,0.62124,1.20985,0.62571,1.13679,0.0089902,0.0089902,0.0089902
104,1175.41,1.16544,0.67295,1.09337,0.88287,0.85999,0.93489,0.62295,1.20652,0.62579,1.14709,0.0089803,0.0089803,0.0089803
105,1186.43,1.17235,0.66774,1.09233,0.89076,0.8526,0.93161,0.6238,1.2025,0.62222,1.13729,0.0089704,0.0089704,0.0089704
106,1197.44,1.17598,0.67079,1.09289,0.8941,0.8361,0.93209,0.62187,1.21463,0.64118,1.14337,0.0089605,0.0089605,0.0089605
107,1208.9,1.15928,0.66178,1.08716,0.88306,0.85623,0.93481,0.62182,1.20552,0.62487,1.13702,0.0089506,0.0089506,0.0089506
108,1220.55,1.1649,0.66363,1.09294,0.89814,0.84458,0.93672,0.62043,1.21299,0.61669,1.14477,0.0089407,0.0089407,0.0089407
109,1231.62,1.17594,0.66455,1.09722,0.89302,0.85623,0.93533,0.62622,1.20807,0.6224,1.13746,0.0089308,0.0089308,0.0089308
110,1242.64,1.15757,0.66235,1.09075,0.89266,0.86363,0.93387,0.62143,1.21765,0.62463,1.14474,0.0089209,0.0089209,0.0089209
111,1253.84,1.16833,0.65859,1.08738,0.87586,0.87107,0.9319,0.61695,1.21899,0.62412,1.15336,0.008911,0.008911,0.008911
112,1264.8,1.16871,0.66431,1.09705,0.87311,0.86436,0.93316,0.62252,1.20221,0.62572,1.14263,0.0089011,0.0089011,0.0089011
113,1275.96,1.15758,0.65501,1.08456,0.89085,0.85625,0.93663,0.62567,1.20325,0.62,1.14031,0.0088912,0.0088912,0.0088912
114,1286.98,1.14966,0.65551,1.08419,0.88109,0.85585,0.93022,0.61652,1.22084,0.63912,1.15465,0.0088813,0.0088813,0.0088813
115,1298.2,1.15238,0.6505,1.08648,0.8777,0.85765,0.93075,0.61503,1.23977,0.62711,1.16892,0.0088714,0.0088714,0.0088714
116,1310.19,1.15413,0.64919,1.08663,0.88529,0.86142,0.93773,0.62656,1.2075,0.61181,1.14782,0.0088615,0.0088615,0.0088615
117,1321.78,1.15238,0.64741,1.08281,0.88673,0.85173,0.9307,0.6139,1.22924,0.63266,1.14942,0.0088516,0.0088516,0.0088516
118,1332.84,1.15645,0.65206,1.09036,0.88513,0.86824,0.93757,0.62692,1.20506,0.61179,1.14201,0.0088417,0.0088417,0.0088417
119,1343.89,1.14311,0.64902,1.08385,0.8859,0.86121,0.93361,0.62249,1.20988,0.61731,1.15611,0.0088318,0.0088318,0.0088318
120,1354.88,1.15468,0.65593,1.09225,0.89373,0.8474,0.92933,0.61719,1.21579,0.62314,1.16888,0.0088219,0.0088219,0.0088219
121,1366.11,1.14273,0.6583,1.0856,0.90199,0.84844,0.93503,0.62805,1.2065,0.60899,1.14278,0.008812,0.008812,0.008812
122,1377.17,1.1394,0.64956,1.08504,0.88893,0.85977,0.93206,0.61922,1.22084,0.61416,1.15287,0.0088021,0.0088021,0.0088021
123,1388.18,1.14045,0.64155,1.07934,0.89467,0.85212,0.93499,0.62394,1.21097,0.61444,1.13995,0.0087922,0.0087922,0.0087922
124,1399.27,1.14095,0.64399,1.07845,0.88183,0.85669,0.93325,0.62363,1.2179,0.62293,1.14448,0.0087823,0.0087823,0.0087823
125,1410.58,1.14018,0.64274,1.08308,0.88718,0.86401,0.93561,0.62509,1.20666,0.61866,1.14921,0.0087724,0.0087724,0.0087724
126,1422.14,1.14191,0.63806,1.08142,0.90023,0.84776,0.93728,0.62463,1.22129,0.60829,1.14761,0.0087625,0.0087625,0.0087625
127,1434.2,1.13773,0.63652,1.07668,0.88854,0.852,0.93287,0.62295,1.21229,0.60769,1.15516,0.0087526,0.0087526,0.0087526
128,1446.38,1.14117,0.63576,1.08199,0.90288,0.85235,0.93889,0.6247,1.2214,0.60321,1.13826,0.0087427,0.0087427,0.0087427
129,1457.44,1.1434,0.63993,1.08019,0.8948,0.85323,0.93715,0.62869,1.20793,0.60811,1.14658,0.0087328,0.0087328,0.0087328
130,1468.52,1.1418,0.63719,1.07486,0.89102,0.86063,0.93364,0.60922,1.25397,0.62707,1.17686,0.0087229,0.0087229,0.0087229
131,1479.62,1.14127,0.63466,1.07451,0.91708,0.83605,0.9367,0.62302,1.2157,0.61018,1.14881,0.008713,0.008713,0.008713
132,1490.67,1.12664,0.62977,1.07519,0.89133,0.86051,0.93723,0.62351,1.21259,0.60901,1.14325,0.0087031,0.0087031,0.0087031
133,1501.98,1.12778,0.63787,1.07891,0.89495,0.86259,0.93955,0.62291,1.22611,0.60327,1.1528,0.0086932,0.0086932,0.0086932
134,1513.1,1.14657,0.63457,1.078,0.89986,0.85706,0.93616,0.62496,1.20221,0.60621,1.13885,0.0086833,0.0086833,0.0086833
135,1524.18,1.13349,0.63036,1.07845,0.88508,0.87332,0.93779,0.62538,1.21979,0.60232,1.15127,0.0086734,0.0086734,0.0086734
136,1535.29,1.13272,0.63175,1.07208,0.89581,0.85341,0.9348,0.62578,1.21957,0.60402,1.14522,0.0086635,0.0086635,0.0086635
137,1546.55,1.13023,0.62962,1.07414,0.9032,0.84917,0.9372,0.62726,1.21436,0.60346,1.14204,0.0086536,0.0086536,0.0086536
138,1557.94,1.11686,0.62831,1.06458,0.89501,0.8401,0.93321,0.62015,1.22114,0.61509,1.15158,0.0086437,0.0086437,0.0086437
139,1569,1.11309,0.62311,1.07146,0.90386,0.85012,0.93422,0.62307,1.22127,0.60492,1.14832,0.0086338,0.0086338,0.0086338
140,1580.87,1.12788,0.62952,1.07166,0.87522,0.86295,0.93312,0.6237,1.21537,0.60957,1.15119,0.0086239,0.0086239,0.0086239
141,1592.55,1.12783,0.63208,1.07332,0.89057,0.8474,0.93352,0.62048,1.2242,0.61361,1.15503,0.008614,0.008614,0.008614
142,1603.06,1.11723,0.62226,1.07002,0.90409,0.86224,0.93841,0.63163,1.20621,0.59203,1.1417,0.0086041,0.0086041,0.0086041
143,1613.76,1.12386,0.6275,1.06905,0.90263,0.85465,0.93958,0.6297,1.20512,0.60034,1.1394,0.0085942,0.0085942,0.0085942
144,1624.34,1.13303,0.63218,1.07491,0.88388,0.87072,0.93603,0.62954,1.21819,0.59881,1.15838,0.0085843,0.0085843,0.0085843
145,1634.87,1.11058,0.61325,1.06505,0.89588,0.85623,0.93587,0.62729,1.22531,0.59862,1.1546,0.0085744,0.0085744,0.0085744
146,1645.37,1.13484,0.62561,1.07208,0.89947,0.85336,0.93495,0.62619,1.20993,0.59899,1.14615,0.0085645,0.0085645,0.0085645
147,1655.87,1.13054,0.6285,1.0765,0.90205,0.87001,0.93669,0.62504,1.22274,0.59773,1.14538,0.0085546,0.0085546,0.0085546
148,1666.34,1.13948,0.63749,1.07907,0.90001,0.85847,0.93877,0.62942,1.20613,0.59579,1.146,0.0085447,0.0085447,0.0085447
149,1676.81,1.12168,0.62076,1.06437,0.89602,0.86083,0.93561,0.62578,1.22137,0.6079,1.15046,0.0085348,0.0085348,0.0085348
150,1687.25,1.1298,0.62776,1.07021,0.90643,0.84176,0.93402,0.61996,1.23137,0.61434,1.16012,0.0085249,0.0085249,0.0085249
151,1697.69,1.11334,0.61844,1.06272,0.8831,0.86987,0.93954,0.62905,1.21706,0.59751,1.14775,0.008515,0.008515,0.008515
152,1708.23,1.11926,0.61955,1.06482,0.90826,0.84846,0.93656,0.62525,1.23036,0.5978,1.15366,0.0085051,0.0085051,0.0085051
153,1718.67,1.11226,0.61596,1.06072,0.9019,0.86054,0.93849,0.62743,1.2207,0.59494,1.14816,0.0084952,0.0084952,0.0084952
154,1729.08,1.11549,0.61515,1.06663,0.88544,0.86224,0.93221,0.62116,1.23252,0.59823,1.16005,0.0084853,0.0084853,0.0084853
155,1739.54,1.10541,0.6122,1.06276,0.89836,0.86507,0.93642,0.62521,1.22408,0.58831,1.1541,0.0084754,0.0084754,0.0084754
