epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
88,1052.99,1.11722,0.6194,1.07135,0.89088,0.86895,0.93732,0.63071,1.19714,0.60364,1.13799,0.0002774,0.0002774,0.0002774
89,1064.83,1.11932,0.6172,1.07224,0.89182,0.86774,0.93745,0.63414,1.19308,0.59869,1.13633,0.0002576,0.0002576,0.0002576
90,1076.63,1.1216,0.62246,1.07246,0.90361,0.85765,0.93854,0.63376,1.19186,0.60036,1.13463,0.0002378,0.0002378,0.0002378
91,1112.42,1.11587,0.6149,1.08265,0.89074,0.85129,0.93148,0.62602,1.19771,0.60838,1.14225,0.000218,0.000218,0.000218
92,1124.22,1.0886,0.59427,1.07175,0.89393,0.86033,0.93583,0.62535,1.20714,0.60222,1.149,0.0001982,0.0001982,0.0001982
93,1135.69,1.08639,0.58514,1.07095,0.88756,0.86716,0.93551,0.63117,1.19353,0.59843,1.13825,0.0001784,0.0001784,0.0001784
94,1147.17,1.07978,0.58098,1.06212,0.89607,0.85906,0.93644,0.63102,1.20226,0.59945,1.14493,0.0001586,0.0001586,0.0001586
95,1158.65,1.08632,0.58095,1.06557,0.89444,0.85605,0.93729,0.63156,1.19876,0.59344,1.1396,0.0001388,0.0001388,0.0001388
96,1170.14,1.0782,0.57909,1.06437,0.88888,0.87027,0.93806,0.63202,1.19736,0.59069,1.14494,0.000119,0.000119,0.000119
97,1181.73,1.076,0.57331,1.06123,0.89875,0.8623,0.93878,0.63106,1.20243,0.59146,1.14524,9.92e-05,9.92e-05,9.92e-05
98,1193.19,1.07771,0.57423,1.06771,0.89792,0.86189,0.93658,0.63063,1.2026,0.59185,1.14507,7.94e-05,7.94e-05,7.94e-05
99,1204.65,1.07164,0.57198,1.06635,0.8951,0.86201,0.93728,0.63225,1.19963,0.59064,1.14227,5.96e-05,5.96e-05,5.96e-05
100,1216.13,1.0727,0.57342,1.06196,0.89791,0.86054,0.93832,0.63307,1.19716,0.58926,1.14165,3.98e-05,3.98e-05,3.98e-05
